timestamp,pond_id,OD_mg_L,Temp_C,pH,Conductivity_uScm,PAR_umol_m2s,Ammonia_mg_L,Nitrite_mg_L,Turbidity_NTU,Chlorophyll_ug_L,AirPressure_hPa,Wind_m_s,Rain_mm,Flow_m3_h,Lirio_Coverage_pct,Aerator_Status,latitude,longitude
01/08/25 0:00,Granja 3,7.149014246,26.140495933867516,7.523561455810857,496.93605654757806,0.0,0.6162881268667413,0.138364365670067,18.677425793446947,33.99133497956793,1012.8715298560652,0.2094150133400223,0,105.59577061510468,10.072724627403288,1,17.42945550310032, -93.46006492634272
01/08/25 0:00,Granja 4,7.038538627601783,26.05106313190892,7.5180951999924845,507.3298292607749,0.0,0.3959591169727442,0.0249173544141068,28.62439781646333,29.385209601830628,1005.4113197669172,0.0993029773604537,0,114.7489120982506,13.705661340859718,1,17.43253016897963, -93.45929284717603
01/08/25 0:00,Granja 5,7.87686913906303,26.14053388839034,7.742039475457135,538.5448719959815,0.0,0.6770313096344416,0.02676103438692,15.97082702272082,23.789192985143387,1005.4113197669172,5.0,0,110.04929971838908,12.64887395304857,1,17.432475243783205, -93.45734524866197
01/08/25 0:00,Granja 6,8.41172967118045,22.0,7.651105683819003,495.2919675761534,0.0,0.4057903817200337,0.243462845020165,6.831688731422106,31.378372100209372,1020.0,2.2842566874844867,0,93.50756197222908,12.32585097041703,1,17.428233082588797, -93.45482220304521
01/08/25 0:00,Granja 7,7.496020458858615,23.31709956976202,8.054532034917942,512.8927739510087,0.0,0.5116075349737941,0.0795186674746903,6.659225073317889,32.11936417249905,1005.4113197669172,3.014744131050982,0,113.13492364554936,9.422001685881275,0,17.428582202245696, -93.4535768685825
01/08/25 0:00,Granja 8,8.54043932336614,24.102391664485303,7.747749874062656,549.7979460396483,0.0,0.4392196264116758,0.1182246862191387,20.49280341157444,16.334850260646746,1020.0,0.4929049642724075,0,97.20399814044252,13.080509663369018,0,17.428201730889477, -93.45280085144081
01/08/25 0:00,Granja 9,7.205156568386656,23.54831999855877,8.054532034917942,541.0112292599316,0.0,0.6794672364133504,0.2302309856954959,17.5104092460207,24.40004697403333,1020.0,4.182594768020897,0,78.54321129906809,12.38002609864118,0,17.428527360432543, -93.45145479843394
01/08/25 0:00,Granja 10,7.397215260832232,26.95517576680923,7.766340536781353,536.0768148092789,0.0,0.7685768403053294,0.1772565310050231,27.59450433994834,24.666549063733967,1005.4113197669172,2.73092357229781,0,113.43374684711264,8.02162449841081,1,17.426464853632528, -93.46013437769534
01/08/25 0:00,Granja 11,7.000009118724778,22.2906509853739,8.054532034917942,533.8304372312987,0.0,0.3381147183010292,0.1623673246774154,8.562208497208612,19.927471404837643,1005.4113197669172,1.491603395648618,0,95.80391344600628,11.134139975746082,0,17.426179168943687, -93.45926400777206
01/08/25 0:00,Granja 12,7.331287300057498,26.82099264602817,7.54620050320092,495.2919675761534,0.0,0.5710060063128402,0.166323944630248,8.672020482326726,16.334850260646746,1020.0,1.7182617226110088,1,99.04247367685564,15.162913410496923,1,17.426189824465425, -93.45856952127346
01/08/25 0:00,Granja 13,6.669547725311093,26.38906880853205,7.568625922524463,521.8899428372046,0.0,0.5790915990188586,0.073550181007013,20.15695662472405,28.208288242097847,1005.4113197669172,3.208817340742564,0,126.4503679041516,10.605193430059437,1,17.439117841910793, -93.44342264805819
01/08/25 0:00,Granja 14,6.50787286774063,26.105407720846053,7.382624148107535,547.0171651947404,0.0,0.5503624291027538,0.0234758836534956,33.45542973822805,31.60030548941561,1020.0,2.758867581942663,0,111.35023686088634,9.034177489642271,0,17.441374356255732, -93.44212408236692
01/08/25 0:00,Granja 15,8.514517931931255,23.706893274021795,8.054532034917942,512.3928175860472,0.0,0.7469964920870054,0.042881645661409,19.73025355043268,29.74232414157566,1005.4113197669172,4.429421760432277,0,96.23536500375928,11.419620035653326,0,17.441135432534285, -93.44061218102425
01/08/25 0:05,Granja 1,7.024151397154547,25.77621377194608,7.583653784277925,498.33514873071834,0.0,0.6673473857485325,0.2119091838397561,9.980688177966233,36.38402447230986,1013.1740682044252,0.3034398778919469,0,91.86469650633764,10.198241856945335,1,17.429112838624572, -93.46149043817933
01/08/25 0:05,Granja 4,6.732674541676157,28.27095286611133,7.698664046752008,517.9402916658458,0.0,0.3396925370743552,0.0252800207290193,32.19245964134745,28.37469398789453,1020.0,0.1048425875219881,0,120.82971988521926,13.380168062681795,1,17.43253016897963, -93.45929284717603
01/08/25 0:05,Granja 5,7.774969886291923,27.709603350604063,7.400538835845615,509.9617249075443,0.0,0.706233461792506,0.0245492815235798,16.445388746897606,21.62754017795817,1005.4113197669172,5.0,0,113.7690395875276,12.511625929127348,0,17.432475243783205, -93.45734524866197
01/08/25 0:05,Granja 6,7.684093025760714,22.33908738980765,7.224141759369387,544.0484529711013,0.0,0.5113239973838309,0.2291500307731039,6.392725478271284,31.26337953302925,1005.4113197669172,2.577575518014505,0,98.0573611793842,13.411007504392668,1,17.428233082588797, -93.45482220304521
01/08/25 0:05,Granja 7,8.249734779800725,23.265186979414956,8.05355635662238,535.6348327352687,0.0,0.5068346666654231,0.078136568702609,6.455792881186242,32.520629029080695,1020.0,3.318606915247785,0,117.57493966324256,9.109612279231175,0,17.428582202245696, -93.4535768685825
01/08/25 0:05,Granja 8,8.027657512251377,25.368336581760712,8.004395882080056,561.1024939260342,0.0,0.4304299788903217,0.1197491268228306,20.838429502211486,17.742695503448335,1017.9030341736036,0.5362415066297758,0,97.7432032895882,12.711645804110711,0,17.428201730889477, -93.45280085144081
01/08/25 0:05,Granja 9,7.384334986281564,24.095038017964583,8.001211508623111,561.1024939260342,0.0,0.7051519300127667,0.2193367335852753,16.963212342171037,26.78018700474019,1005.4113197669172,5.0,0,83.16568950304047,13.359292811954962,1,17.428527360432543, -93.45145479843394
01/08/25 0:05,Granja 10,6.646240961691746,26.14828977483668,7.297762733175311,553.3469062262151,0.0,0.8026825542142721,0.1751488611409661,29.82778856263598,26.14930157500613,1020.0,2.592765679574908,0,104.20935331476365,8.20239417702623,0,17.426464853632528, -93.46013437769534
01/08/25 0:05,Granja 11,6.833051782169485,23.45770223946665,7.577830839138867,507.3379224430836,0.0,0.3044242764253357,0.1480034466826368,8.756898487959862,19.4220002710015,1020.0,1.467173907524305,0,92.61617918184967,12.083038092278272,1,17.426179168943687, -93.45926400777206
01/08/25 0:05,Granja 12,8.080732030276115,26.148385174313443,7.831795031275392,522.7356790555475,0.0,0.4743403191494319,0.1694661358241175,8.781546095450818,16.334850260646746,1005.4113197669172,1.4758643099840945,0,106.12749968295708,14.574222688888812,0,17.426189824465425, -93.45856952127346
01/08/25 0:05,Granja 13,6.983157615332648,26.698146677450666,7.562688459850804,510.3993423717346,0.0,0.5914212093947054,0.0730691622705689,19.488873522618928,27.7908008219315,1020.0,3.3668960774768606,0,123.638829811774,11.216304391067345,0,17.439117841910793, -93.44342264805819
01/08/25 0:05,Granja 14,6.530092997763024,22.815157901854736,7.229506783006029,543.9202253024167,0.0,0.5231116782304677,0.0225211933131705,33.79830019455539,32.11273679530484,1005.4113197669172,2.7646991030805186,0,112.33190972338888,9.386850729143594,0,17.441374356255732, -93.44212408236692
01/08/25 0:05,Granja 15,8.623145852361532,23.777150824513345,7.034267791873911,500.676832678341,0.0,0.7436692491745767,0.0421116166278536,18.678955736233135,27.911553131655136,1020.0,4.169845501767504,0,93.53887908489143,12.574609801403827,0,17.441135432534285, -93.44061218102425
01/08/25 0:10,Granja 1,7.325284934583978,26.071023972119445,7.365272757719372,501.9766318169349,114.93708245296052,0.5681021558703707,0.1088267008814074,23.17709015104613,31.54177657509729,1015.5452926466158,1.5145078577142597,0,98.98621744,8.636464293665504,0,17.429112838624572, -93.46149043817933
01/08/25 0:10,Granja 4,7.324783685640868,24.13216279012768,7.225241732997153,537.1416784443051,0.0,0.3812360972065776,0.0238016355393878,30.518795191564553,27.808031596301763,1005.4113197669172,0.1005519674407004,0,126.4503679041516,12.887399841335975,0,17.43253016897963, -93.45929284717603
01/08/25 0:10,Granja 5,7.962478280219595,25.77186993723796,7.883805120044386,495.2919675761534,0.0,0.6854506906834219,0.0270040110439789,16.923054615520893,21.924873718437706,1020.0,4.3354508177391144,0,109.25158334000832,12.413456425235248,0,17.432475243783205, -93.45734524866197
01/08/25 0:10,Granja 6,8.42521937020153,22.26965099822291,7.660302501247557,540.3472748058831,0.0,0.4743014478098876,0.2478644918701618,6.52289324396932,27.426771133065113,1020.0,2.389166905130858,0,91.812857104641,13.50562658423252,1,17.428233082588797, -93.45482220304521
01/08/25 0:10,Granja 7,7.919569416451508,22.63675164951448,7.345765508726786,521.1145295731358,0.0,0.5024787228921971,0.0882827125429579,6.717828973479009,32.29125339985576,1020.0,3.2361408413371713,0,109.96540591601828,8.601329590079418,1,17.428582202245696, -93.4535768685825
01/08/25 0:10,Granja 8,8.383291524841026,24.43027724381683,7.728846217190308,561.1024939260342,0.0,0.4229946412188517,0.1239108563845021,20.28785179024114,16.334850260646746,1005.4113197669172,0.5211212525435085,0,102.03608965500298,13.601726780730102,1,17.428201730889477, -93.45280085144081
01/08/25 0:10,Granja 9,6.601998538490892,22.0,7.556310996239889,531.7317495535558,0.0,0.7238525502961739,0.2431421964421166,17.992322847617025,23.73501558297305,1005.4113197669172,4.658555515439687,0,86.96363053491835,13.741828951408202,1,17.428527360432543, -93.45145479843394
01/08/25 0:10,Granja 10,7.230070411436832,24.81789311271618,7.532056029001516,549.4946543969756,0.0,0.8551038257654081,0.1681344739942833,28.738960963336147,26.409403149811865,1020.0,2.896560511766703,0,117.2614153759463,7.580956768613336,0,17.426464853632528, -93.46013437769534
01/08/25 0:10,Granja 11,7.356218056958169,22.0,7.689041359509924,495.2919675761534,0.0,0.2815641286713362,0.1642022805315031,8.640196142820406,20.25373732554352,1020.0,1.5713869398174725,0,81.06577023712923,11.1364051310642,1,17.426179168943687, -93.45926400777206
01/08/25 0:10,Granja 12,7.300152951498207,24.078243770744297,7.034267791873911,505.6220966037512,0.0,0.4934771749533918,0.1481236360800553,9.536082874986596,16.334850260646746,1020.0,1.650094432675365,0,98.5132920452494,14.251947999691067,0,17.426189824465425, -93.45856952127346
01/08/25 0:10,Granja 13,6.829784578131454,24.820911724800833,7.667266158416434,495.2919675761534,0.0,0.5725801987319095,0.0785938092714319,21.917997220274135,28.379508090622227,1005.4113197669172,3.197203608419803,0,126.4503679041516,10.396053745579223,1,17.439117841910793, -93.44342264805819
01/08/25 0:10,Granja 14,6.205900740983928,27.239662431208735,8.014525716732578,561.1024939260342,0.0,0.4784718570904363,0.0252937798734496,30.715991641098228,32.060098071291065,1005.4113197669172,2.842900048018493,0,105.87422097502342,8.984170591112873,0,17.441374356255732, -93.44212408236692
01/08/25 0:10,Granja 15,9.072746100382794,22.5116764147259,7.672114999280477,530.116521033388,0.0,0.7125283815120174,0.045723212364901,20.09130531552,31.76440835267871,1005.4113197669172,4.156084098231316,0,91.99572861633293,11.838518710626902,0,17.441135432534285, -93.44061218102425
01/08/25 0:15,Granja 3,7.652670232322049,26.016022282694195,7.634064610572464,502.4932207514309,99.74042299,0.4203168052044153,0.1025341601940901,13.803708025732638,30.12599180029643,1006.2593319980462,2.366149268842842,0,95.07227271757064,10.826124116674764,1,17.42945550310032, -93.46006492634272
01/08/25 0:15,Granja 4,7.297804525516434,24.24451889723803,7.210306597030121,548.8288221290198,0.0,0.3869943998566377,0.0255005538207155,31.313088560578436,30.92427440258847,1005.4113197669172,0.1023461683159061,0,126.4503679041516,14.501991142950526,1,17.43253016897963, -93.45929284717603
01/08/25 0:15,Granja 5,7.99783095407719,26.633854401206932,8.006629135631444,495.2919675761534,0.0,0.6406757873595048,0.0232355847539486,17.65069288598877,22.08026254508673,1020.0,5.0,0,122.39935121125622,12.812803439882686,0,17.432475243783205, -93.45734524866197
01/08/25 0:15,Granja 6,8.339633458591663,22.25943801354962,8.054532034917942,504.6532466431826,0.0,0.4549144630574172,0.2174869809962722,6.600219756811248,30.03843745340475,1006.3579091045852,2.5534314947978984,0,89.16140106679137,13.225917602676116,0,17.428233082588797, -93.45482220304521
01/08/25 0:15,Granja 7,8.572051538385162,23.195727162420415,7.750578089340129,561.1024939260342,0.0,0.5165862650127596,0.0782664447258255,6.556982966055849,33.582159183724784,1020.0,3.5678120145582044,0,99.68083399425755,9.797913038525431,0,17.428582202245696, -93.4535768685825
01/08/25 0:15,Granja 8,7.71280765046636,23.9402363228194,7.623996997202693,559.299668207303,0.0,0.4396597263246384,0.1129490403047495,19.125635728489513,17.045396696639084,1020.0,0.5527685635493012,0,108.03109674737333,13.45804704229189,0,17.428201730889477, -93.45280085144081
01/08/25 0:15,Granja 9,7.634674706339545,22.0,7.968126226597021,524.7314772124466,0.0,0.7428127686896205,0.2135390521610931,16.96093904940772,25.309144995984276,1020.0,4.791337631227406,0,81.39520401823205,12.747238329790294,1,17.428527360432543, -93.45145479843394
01/08/25 0:15,Granja 10,7.327236654893862,24.45936218914214,8.054532034917942,557.7769367008732,0.0,0.8066651190120712,0.1718651449527274,27.508312555359986,25.489421454878777,1020.0,2.680556649063713,0,118.23434485959852,7.943885015922703,0,17.426464853632528, -93.46013437769534
01/08/25 0:15,Granja 11,7.22519298510698,22.505904245240593,7.309086396163788,496.4114954760174,0.0,0.3155401484512081,0.1606705447201487,8.63044183757842,19.67103579145219,1005.4113197669172,1.549850479394058,0,92.49478703570996,10.998855690457278,0,17.426179168943687, -93.45926400777206
01/08/25 0:15,Granja 12,7.609704086482227,23.125406968578353,7.315443149831811,517.2956149879195,0.0,0.4739076372099777,0.1701250858862931,9.724469677503665,16.334850260646746,1020.0,1.5915431854982216,0,104.56487924047046,14.613411082096484,0,17.426189824465425, -93.45856952127346
01/08/25 0:15,Granja 13,6.6650950177906685,26.5788248463496,7.631287004199667,496.8966038830681,0.0,0.5692857755254565,0.073104239305741,22.560191980964532,27.67799190482259,1020.0,3.6800287903891777,0,126.4503679041516,11.390311007101058,1,17.439117841910793, -93.44342264805819
01/08/25 0:15,Granja 14,6.790669840142877,22.23110634019647,7.848281406223667,504.9455388770879,0.0,0.4781904568162219,0.0236440366538024,32.58830262037032,31.968653561475183,1020.0,2.734518786109194,0,114.35915963647317,9.269398884769029,0,17.441374356255732, -93.44212408236692
01/08/25 0:15,Granja 15,8.784680177687655,22.151150165040605,8.054532034917942,561.1024939260342,0.0,0.7617978822128988,0.0486883699494781,20.91240608263122,30.704477874888383,1005.4113197669172,3.895024986108831,0,96.88255846186333,13.519407147625802,0,17.441135432534285, -93.44061218102425
01/08/25 0:20,Granja 3,7.189454035648668,26.05515220547603,7.560087234545552,504.3872655115689,31.249394227895294,0.5899687951752641,0.1190290197056133,20.299663151331643,31.725318172020124,1011.179899115704,0.1980038741801877,0,126.33537940031604,11.040309337744146,0,17.42945550310032, -93.46006492634272
01/08/25 0:20,Granja 4,7.551655186497794,27.150275342514018,7.337597904691486,529.8900701977694,0.0,0.3930339054458431,0.0257301067248199,31.50921648638376,35.09101986142569,1005.4113197669172,0.1008710290626732,0,126.4503679041516,13.71899227682998,1,17.43253016897963, -93.45929284717603
01/08/25 0:20,Granja 5,7.292084841808058,25.61915386265292,7.667418809391316,495.2919675761534,0.0,0.6857206003070943,0.0252989385041181,16.871744767364234,24.0701535212728,1005.4113197669172,4.9831348782365765,0,109.28374010329765,12.679084141576334,0,17.432475243783205, -93.45734524866197
01/08/25 0:20,Granja 6,8.332477599652462,25.73733329808003,7.336314641281089,510.8360240441681,0.0,0.4297281935178138,0.2331749452860811,6.371382854993277,35.563382191305216,1020.0,2.4374890311781496,0,89.01227075457386,12.147171826658605,1,17.428233082588797, -93.45482220304521
01/08/25 0:20,Granja 7,8.789905644607186,23.13444339185971,7.931894611876159,549.1507255284312,0.0,0.4973952871152402,0.0858916273034089,6.5446019489659175,31.59645801634418,1005.4113197669172,3.2922940601188073,0,111.78015920767436,8.836460258021303,1,17.428582202245696, -93.4535768685825
01/08/25 0:20,Granja 8,8.264378410783143,25.819150226982753,8.052634485659773,526.6847162600449,0.0,0.4057539741006798,0.1179554047226616,22.97020769559724,17.6901389586923,1005.4113197669172,0.537860120178156,0,111.1468122749237,14.84852562568284,1,17.428201730889477, -93.45280085144081
01/08/25 0:20,Granja 9,6.751560017399457,23.229344796322017,7.920877035236341,519.0263970516835,0.0,0.6696461691372549,0.2479519598427788,18.993006323714223,23.817590828591825,1005.4113197669172,4.639565203050921,0,81.68012946666929,12.558850643006398,1,17.428527360432543, -93.45145479843394
01/08/25 0:20,Granja 10,6.599027031963952,24.22955941803576,7.123801232439097,533.596583835317,0.0,0.7800565553753457,0.1848222572253864,28.010114005405036,25.8098589156507,1005.4113197669172,2.675148230908831,0,108.69817284236376,7.714546542012351,1,17.426464853632528, -93.46013437769534
01/08/25 0:20,Granja 11,7.232908219498476,22.773238991511107,7.312400009744382,505.39804140772736,0.0,0.3170787503303101,0.1589600187220749,8.563247099446059,21.97533250792869,1020.0,1.5279261742779875,0,88.57024381871007,11.59419878844068,1,17.426179168943687, -93.45926400777206
01/08/25 0:20,Granja 12,7.961300787209518,26.305003049131347,7.60014246277025,553.9285492345495,0.0,0.4846679765320604,0.1615751779532426,9.647016713876711,16.334850260646746,1020.0,1.609580585222136,0,112.7336679327481,14.983285406032572,0,17.426189824465425, -93.45856952127346
01/08/25 0:20,Granja 13,6.756191090460551,25.211303346028743,7.978435099100126,495.2919675761534,0.0,0.5912574983666133,0.0748932245557752,21.998600297896527,25.8036058557612,1020.0,3.4431866927950816,0,126.4503679041516,10.506130446189347,1,17.439117841910793, -93.44342264805819
01/08/25 0:20,Granja 14,5.730066788000711,27.009276343388017,7.807869056324611,561.1024939260342,0.0,0.5300146101527122,0.0232122986479081,33.79830019455539,34.64197122570852,1020.0,2.578731396689262,0,117.72222044543877,7.898690041716295,0,17.441374356255732, -93.44212408236692
01/08/25 0:20,Granja 15,8.296553107910865,24.716898694212336,7.910893209186251,506.2689238642808,0.0,0.7078184167582985,0.0469943831037856,20.53989412501971,29.895155721237703,1020.0,4.357167780051435,0,100.0936758914485,12.792957271955109,1,17.441135432534285, -93.44061218102425
01/08/25 0:25,Granja 1,7.252277897806007,26.861779801798335,7.491244615106506,511.4191414012563,194.6781776642386,0.4848643106208171,0.1048410108582862,21.386884689790957,32.59536262834784,1013.6338510768384,1.6002158590786957,0,105.31744883125658,9.325065862509913,1,17.429112838624572, -93.46149043817933
01/08/25 0:25,Granja 4,7.140703823935346,29.153742576150403,7.963899884616891,539.822198264383,0.0,0.3511859813528993,0.0241679009282422,31.195602923802372,30.94085732047423,1020.0,0.1047798277808238,0,124.57431119466897,13.443607072891409,1,17.43253016897963, -93.45929284717603
01/08/25 0:25,Granja 5,7.463890307992893,25.73439110236729,8.054532034917942,517.3242024785206,0.0,0.6777033692186809,0.0241808627090693,17.773352416383965,22.42916104406705,1020.0,4.919936188148141,0,115.94510992423504,12.729180344164346,1,17.432475243783205, -93.45734524866197
01/08/25 0:25,Granja 6,7.909303483874419,23.454660481621943,7.312809143461986,495.2919675761534,0.0,0.4526344253454087,0.2644128639042953,6.553711564481885,29.828111076776946,1005.4113197669172,2.4681027134194347,0,96.87016637562893,12.152095986029789,0,17.428233082588797, -93.45482220304521
01/08/25 0:25,Granja 7,8.976736770347,22.136638395178444,7.925464194517155,557.0925992879779,0.0,0.5551762379174846,0.0877545665090928,6.021296361448478,34.99641097458833,1005.4113197669172,3.3371790565544823,0,109.80302751593815,9.162430634545832,1,17.428582202245696, -93.4535768685825
01/08/25 0:25,Granja 8,7.341456876173902,22.4903082734525,7.283692678265993,561.1024939260342,0.0,0.4319962024279278,0.112563883596884,19.273363070566905,18.248739742231212,1020.0,0.5310734659891769,0,104.14691233255856,13.114651375506371,1,17.428201730889477, -93.45280085144081
01/08/25 0:25,Granja 9,6.759999823512787,23.175964810916057,8.054532034917942,550.7837723115528,0.0,0.7197528189839653,0.2145111524562454,16.615668900203886,23.208944793991623,1020.0,4.2218006493841145,0,84.35384152606399,12.835819911116362,1,17.428527360432543, -93.45145479843394
01/08/25 0:25,Granja 10,7.326769318898728,25.983466814105142,7.034267791873911,561.1024939260342,0.0,0.8508676337702634,0.1787799707158528,27.38363940916563,25.40449591197053,1011.8331442319972,2.9078906683215955,0,112.79105763545532,7.884913605666209,0,17.426464853632528, -93.46013437769534
01/08/25 0:25,Granja 11,7.1574150596891775,23.528418901660743,7.971503170410786,526.7011620918482,0.0,0.286416239805309,0.1424181786912923,8.741095032941772,21.293165306280613,1018.6701839692622,1.6694267356249537,0,86.96367957466768,11.25413676044074,0,17.426179168943687, -93.45926400777206
